C;() C is the third letter of the English alphabet. It is from the Latin letter C, which in old Latin represented the sounds of k, and g (in go); its original value being the latter. In Anglo-Saxon words, or Old English before the Norman Conquest, it always has the sound of k. The Latin C was the same letter as the Greek /, /, and came from the Greek alphabet. The Greeks got it from the Ph/nicians. The English name of C is from the Latin name ce, and was derived, probably, through the French. Etymologically C is related to g, h, k, q, s (and other sibilant sounds). Examples of these relations are in L. acutus, E. acute, ague; E. acrid, eager, vinegar; L. cornu, E. horn; E. cat, kitten; E. coy, quiet; L. circare, OF. cerchier, E. search.
C;() The keynote of the normal or natural scale, which has neither flats nor sharps in its signature; also, the third note of the relative minor scale of the same.
C;() C after the clef is the mark of common time, in which each measure is a semibreve (four fourths or crotchets); for alla breve time it is written /.
Crime;(n.) Any violation of law, either divine or human; an omission of a duty commanded, or the commission of an act forbidden by law.
Crime;(n.) Gross violation of human law, in distinction from a misdemeanor or trespass, or other slight offense. Hence, also, any aggravated offense against morality or the public welfare; any outrage or great wrong.
Crime;(n.) Any great wickedness or sin
Crime;(n.) That which occasion crime.
Crimeful;(a.) Criminal; wicked; contrary to law, right, or dury.
Crimeless;(a.) Free from crime
Criminal;(a.) Guilty of crime or sin.
Criminal;(a.) Involving a crime; of the nature of a crime; -- said of an act or of conduct; as, criminal carelessness.
Criminal;(a.) Relating to crime; -- opposed to civil; as, the criminal code.
Criminal;(n.) One who has commited a crime; especially, one who is found guilty by verdict, confession, or proof; a malefactor; a felon.
Criminalist;(n.) One versed in criminal law.
Criminality;(n.) The quality or state of being criminal
Criminally;(adv.) In violation of law
Criminalness;(n.) Criminality.
Criminated;(imp. & p. p.) of Criminate
Criminating;(p. pr. & vb. n.) of Criminate
Criminate;(v. t. ) To accuse of, or charge with, a crime.
Criminate;(v. t. ) To involve in a crime or in its consequences
Crimination;(n.) The act of accusing
Criminative;(a.) Charging with crime
Criminatory;(a.) Relating to, or involving, crimination; accusing; as, a criminatory conscience.
Criminology;(n.) A treatise on crime or the criminal population.
Criminous;(a.) Criminal
Crimosin;(n.) See Crimson.
Crimped;(imp. & p. p.) of Crimp
Crimping;(p. pr. & vb. n.) of Crimp
Crimp;(v. t.) To fold or plait in regular undulation in such a way that the material will retain the shape intended; to give a wavy appearance to; as, to crimp the border of a cap; to crimp a ruffle. Cf. Crisp.
Crimp;(v. t.) To pinch and hold
Crimp;(v. t.) to entrap into the military or naval service; as, to crimp seamen.
Crimp;(v. t.) To cause to contract, or to render more crisp, as the flesh of a fish, by gashing it, when living, with a knife; as, to crimp skate, etc.
Crimp;(a.) Easily crumbled
Crimp;(a.) Weak
Crimp;(n.) A coal broker.
Crimp;(n.) One who decoys or entraps men into the military or naval service.
Crimp;(n.) A keeper of a low lodging house where sailors and emigrants are entrapped and fleeced.
Crimp;(n.) Hair which has been crimped
Crimp;(n.) A game at cards.
Crimpage;(n.) The act or practice of crimping
Crimper;(n.) One who, or that which, crimps
Crimper;(n.) A curved board or frame over which the upper of a boot or shoe is stretched to the required shape.
Crimper;(n.) A device for giving hair a wavy appearance.
Crimper;(n.) A machine for crimping or ruffling textile fabrics.
Crimpled;(imp. & p. p.) of Crimple
Crimpling;(p. pr. & vb. n.) of Crimple
Crimple;(v. t.) To cause to shrink or draw together
Crimpy;(a.) Having a crimped appearance; frizzly; as, the crimpy wool of the Saxony sheep.
Crimson;(n.) A deep red color tinged with blue; also, red color in general.
Crimson;(a.) Of a deep red color tinged with blue
Crimsoned;(imp. & p. p.) of Crimson
Crimsoning;(p. pr. & vb. n.) of Crimson
Crimson;(v. t.) To dye with crimson or deep red
Crimson;(b. t.) To become crimson
Crinal;(a.) Of or pertaining to the hair.
Crinated;(a.) Having hair
Crinatory;(a.) Crinitory.
Crincum;(n.) A twist or bend
Crincum-crancum;(n.) A twist
Crined;(a.) Having the hair of a different tincture from the rest of the body; as, a charge crined of a red tincture.
Crinel;(n.) Alt. of Crinet
Crinet;(n.) A very fine, hairlike feather.
Crnged;(imp. & p. p.) of Cringe
Cringing;(p. pr. & vb. n.) of Cringe
Cringe;(v. t.) To draw one's self together as in fear or servility
Cringe;(v. t.) To contract
Cringe;(n.) Servile civility; fawning; a shrinking or bowing, as in fear or servility.
Cringeling;(n.) One who cringes meanly
Cringer;(n.) One who cringes.
Cringingly;(adv.) In a cringing manner.
Cringle;(n.) A withe for fastening a gate.
Cringle;(n.) An iron or pope thimble or grommet worked into or attached to the edges and corners of a sail; -- usually in the plural. The cringles are used for making fast the bowline bridles, earings, etc.
Crinicultural;(a.) Relating to the growth of hair.
Crinigerous;(a.) Bearing hair
Crinital;(a.) Same as Crinite, 1.
Crinite;(a.) Having the appearance of a tuft of hair
Crinite;(a.) Bearded or tufted with hairs.
Crinitory;(a.) Of or relating to hair; as, a crinitory covering.
Crinkled;(imp. & p. p.) of Crinkle
Crinkling;(p. pr. & vb. n.) of Crinkle
Crinkle;(v. t.) To form with short turns, bends, or wrinkles; to mold into inequalities or sinuosities; to cause to wrinkle or curl.
Crinkle;(v. i.) To turn or wind; to run in and out in many short bends or turns; to curl; to run in waves; to wrinkle; also, to rustle, as stiff cloth when moved.
Crinkle;(n.) A winding or turn
Crinkled;(a.) Having short bends, turns, or wrinkles; wrinkled; wavy; zigzag.
Crinkly;(a.) Having crinkles
Crinoid;(a.) Crinoidal.
Crinoid;(n.) One of the Crinoidea.
Crinoidal;(a.) Of pertaining to crinoids; consisting of, or containing, crinoids.
Crinoidea;(n. pl.) A large class of Echinodermata, including numerous extinct families and genera, but comparatively few living ones. Most of the fossil species, like some that are recent, were attached by a jointed stem. See Blastoidea, Cystoidea, Comatula.
Crinoidean;(n.) One of the Crinoidea.
Crinoline;(n.) A kind of stiff cloth, used chiefly by women, for underskirts, to expand the gown worn over it; -- so called because originally made of hair.
Crinoline;(n.) A lady's skirt made of any stiff material; latterly, a hoop skirt.
Crinose;(a.) Hairy.
Crinosity;(n.) Hairiness.
Crinum;(n.) A genus of bulbous plants, of the order Amaryllidace/, cultivated as greenhouse plants on account of their beauty.
Criosphinx;(n.) A sphinx with the head of a ram.
Cripple;(n.) One who creeps, halts, or limps; one who has lost, or never had, the use of a limb or limbs; a lame person; hence, one who is partially disabled.
Cripple;(a.) Lame
Crippled;(imp. & p. p.) of Cripple
Crippling;(p. pr. & vb. n.) of Cripple
Cripple;(v. t.) To deprive of the use of a limb, particularly of a leg or foot; to lame.
Cripple;(v. t.) To deprive of strength, activity, or capability for service or use; to disable; to deprive of resources; as, to be financially crippled.
Crippled;(a.) Lamed
Crippleness;(n.) Lameness.
Crippler;(n.) A wooden tool used in graining leather.
Crippling;(n.) Spars or timbers set up as a support against the side of a building.
Cripply;(a.) Lame
Crises;(pl. ) of Crisis
Crisis;(n.) The point of time when it is to be decided whether any affair or course of action must go on, or be modified or terminate; the decisive moment; the turning point.
Crisis;(n.) That change in a disease which indicates whether the result is to be recovery or death; sometimes, also, a striking change of symptoms attended by an outward manifestation, as by an eruption or sweat.
Crisp;(a.) Curling in stiff curls or ringlets; as, crisp hair.
Crisp;(a.) Curled with the ripple of the water.
Crisp;(a.) Brittle; friable; in a condition to break with a short, sharp fracture; as, crisp snow.
Crisp;(a.) Possessing a certain degree of firmness and freshness; in a fresh, unwilted condition.
Crisp;(a.) Lively
Crisp;(a.) Brisk
Crisped;(imp. & p. p.) of Crisp
Crisping;(p. pr. & vb. n.) of Crisp
Crisp;(a.) To curl; to form into ringlets, as hair, or the nap of cloth; to interweave, as the branches of trees.
Crisp;(a.) To cause to undulate irregularly, as crape or water; to wrinkle; to cause to ripple. Cf. Crimp.
Crisp;(a.) To make crisp or brittle, as in cooking.
Crisp;(v. i.) To undulate or ripple. Cf. Crisp, v. t.
Crisp;(n.) That which is crisp or brittle; the state of being crisp or brittle; as, burned to a crisp; specifically, the rind of roasted pork; crackling.
Crispate;(a.) Alt. of Crispated
Crispated;(a.) Having a crisped appearance
Crispation;(n.) The act or process of curling, or the state of being curled.
Crispation;(n.) A very slight convulsive or spasmodic contraction of certain muscles, external or internal.
Crispature;(n.) The state of being crispate.
Crisper;(n.) One who, or that which, crisps or curls; an instrument for making little curls in the nap of cloth, as in chinchilla.
Crispin;(n.) A shoemaker
Crispin;(n.) A member of a union or association of shoemakers.
Crisply;(adv.) In a crisp manner.
Crispness;(n.) The state or quality of being crisp.
Crispy;(a.) Formed into short, close ringlets; frizzed; crisp; as, crispy locks.
Crispy;(a.) Crisp; brittle; as, a crispy pie crust.
Crissal;(a.) Pertaining to the crissum; as, crissal feathers.
Crissal;(a.) Having highly colored under tail coverts; as, the crissal thrasher.
Crisscross;(n.) A mark or cross, as the signature of a person who is unable to write.
Crisscross;(n.) A child's game played on paper or on a slate, consisting of lines arranged in the form of a cross.
Crisscross;(v. t.) To mark or cover with cross lines; as, a paper was crisscrossed with red marks.
Crisscross;(adv.) In opposite directions
Crisscross;(adv.) With opposition or hindrance; at cross purposes; contrarily; as, things go crisscross.
Crisscross-row;(n.) See Christcross-row.
Crissa;(pl. ) of Crissum
Crissum;(n.) That part of a bird, or the feathers, surrounding the cloacal opening; the under tail coverts.
Cristate;(a.) Crested.
Criteria;(pl. ) of Criterion
Criterions;(pl. ) of Criterion
Criterion;(n.) A standard of judging; any approved or established rule or test, by which facts, principles opinions, and conduct are tried in forming a correct judgment respecting them.
Crith;(n.) The unit for estimating the weight of a/riform substances; -- the weight of a liter of hydrogen at 0/ centigrade, and with a tension of 76 centimeters of mercury. It is 0.0896 of a gram, or 1.38274 grains.
Crithomancu;(n.) A kind of divination by means of the dough of the cakes offered in the ancient sacrifices, and the meal strewed over the victims.
Critic;(n.) One skilled in judging of the merits of literary or artistic works; a connoisseur; an adept; hence, one who examines literary or artistic works, etc., and passes judgment upon them; a reviewer.
Critic;(n.) One who passes a rigorous or captious judgment
Critic;(n.) The art of criticism.
Critic;(n.) An act of criticism
Critic;(a.) Of or pertaining to critics or criticism
Critic;(v. i.) To criticise
Critical;(n.) Qualified to criticise, or pass judgment upon, literary or artistic productions.
Critical;(n.) Pertaining to criticism or the critic's art; of the nature of a criticism; accurate; as, critical knowledge; a critical dissertation.
Critical;(n.) Inclined to make nice distinctions, or to exercise careful judgment and selection; exact; nicely judicious.
Critical;(n.) Inclined to criticise or find fault
Critical;(n.) Characterized by thoroughness and a reference to principles, as becomes a critic; as, a critical analysis of a subject.
Critical;(n.) Pertaining to, or indicating, a crisis, turning point, or specially important juncture; important as regards consequences; hence, of doubtful issue; attended with risk; dangerous; as, the critical stage of a fever; a critical situation.
Critically;(adv.) In a critical manner
Critically;(adv.) At a crisis; at a critical time; in a situation, place, or condition of decisive consequence; as, a fortification critically situated.
Criticalness;(n.) The state or quality of being critical, or of occurring at a critical time.
Criticalness;(n.) Accuracy in examination or decision
Criticaster;(n.) A contemptible or vicious critic.
Criticisable;(a.) Capable of being criticised.
Criticised;(imp. & p. p.) of Criticise
Criticising;(p. pr. & vb. n.) of Criticise
Criticise;(v. t.) To examine and judge as a critic; to pass literary or artistic judgment upon; as, to criticise an author; to criticise a picture.
Criticise;(v. t.) To express one's views as to the merit or demerit of; esp., to animadvert upon; to find fault with; as, to criticise conduct.
Criticise;(v. i.) To act as a critic
Criticise;(v. i.) To discuss the merits or demerits of a thing or person; esp., to find fault.
